Welcome.started,Welcome.stopped,keyboard_space_welcome.keys,keyboard_space_welcome.rt,keyboard_space_welcome.duration,participant,gender,(corrected) normal vision,handedness,exp vse,session,skip_intro,date,expName,psychopyVersion,OS,frameRate,stimulus_exposure.started,stimulus_exposure.stopped,Block_intro.started,Block_intro.stopped,keyboard_space.keys,keyboard_space.rt,keyboard_space.duration,Stimulus.started,Stimulus.stopped,fixation_ending.started,fixation_ending.stopped,block_id,keyboard_response.keys,keyboard_response.corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,target_presence,target_position,background_emotion,target_emotion,keyboard_response.rt,keyboard_response.duration,Block_outro.started,Block_outro.stopped,keyboard_space_end.keys,keyboard_space_end.rt,keyboard_space_end.duration,Question_about_stimulus.started,Question_about_stimulus.stopped,textbox_response.text,button.numClicks,button.timesOn,button.timesOff,Thanks.started,Thanks.stopped,keyboard_space_goodbye.keys,keyboard_space_goodbye.rt,keyboard_space_goodbye.duration
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,258.38,258.6255,258.6255,260.6245,practice1,j,1,0,9,9,10,1,1,centre,friendly,neutral,0.5319,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,261.6294,261.891,261.8911,263.8907,practice1,f,1,0,10,10,26,1,0,top_left,neutral,no_target,0.3694,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,264.8961,265.1573,265.1574,267.1568,practice1,f,1,0,11,11,33,1,0,bottom_left,friendly,no_target,0.8843,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,268.1623,268.4234,268.4235,270.4233,practice1,f,1,0,12,12,25,1,0,centre,neutral,no_target,0.4505,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,271.4285,271.6897,271.6898,273.6895,practice1,j,1,0,13,13,1,1,1,top_left,neutral,friendly,0.3881,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,274.694,274.9396,274.9398,276.939,practice1,f,1,0,14,14,36,1,0,top_left,threatening,no_target,0.7,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,277.9417,278.2058,278.2059,280.2052,practice1,f,1,0,15,15,37,1,0,top_right,threatening,no_target,0.5665,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,281.2103,281.4717,281.4718,283.4719,practice1,f,1,0,16,16,22,1,0,top_right,neutral,no_target,0.3833,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,284.4776,284.7383,284.7384,286.7378,practice1,j,1,0,17,17,6,1,1,top_left,neutral,threatening,0.3182,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,287.7423,288.0044,288.0045,290.0042,practice1,j,1,0,18,18,19,1,1,bottom_right,threatening,neutral,0.4174,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,291.0052,291.2541,291.2542,293.2538,practice1,f,0,0,19,19,13,1,1,bottom_left,friendly,neutral,0.4546,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,294.2587,294.5201,294.5201,296.5198,practice1,f,1,0,20,20,21,1,0,top_left,neutral,no_target,1.2686,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,297.5239,297.7867,297.7868,299.7863,practice1,f,1,0,21,21,32,1,0,top_right,friendly,no_target,0.4325,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,300.7884,301.0364,301.0364,303.0359,practice1,f,1,0,22,22,30,1,0,centre,friendly,no_target,0.7196,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,304.0416,304.2858,304.2859,306.2854,practice1,j,1,0,23,23,4,1,1,bottom_right,neutral,friendly,0.2839,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,307.2908,307.5519,307.552,309.5518,practice1,f,1,0,24,24,31,1,0,top_left,friendly,no_target,0.4863,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,310.557,310.8182,310.8183,312.8182,practice1,j,1,0,25,25,0,1,1,centre,neutral,friendly,0.4329,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,313.8227,314.0847,314.0847,316.0843,practice1,f,0,0,26,26,8,1,1,bottom_left,neutral,threatening,0.3172,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,317.0896,317.351,317.351,319.3498,practice1,j,1,0,27,27,9,1,1,bottom_right,neutral,threatening,0.2833,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,320.3559,320.6164,320.6165,322.6166,practice1,f,1,0,28,28,24,1,0,bottom_right,neutral,no_target,0.4829,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,323.6225,323.8835,323.8835,325.883,practice1,j,0,0,29,29,38,1,0,bottom_left,threatening,no_target,0.2855,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,326.885,327.1493,327.1494,329.1489,practice1,j,1,0,30,30,14,1,1,bottom_right,friendly,neutral,0.5498,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,330.1523,330.4159,330.4159,332.4157,practice1,j,1,0,31,31,7,1,1,top_right,neutral,threatening,0.4385,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,333.4208,333.6817,333.6818,335.6819,practice1,f,1,0,32,32,29,1,0,bottom_right,neutral,no_target,0.3022,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,336.6865,336.9511,336.9512,338.9482,practice1,f,1,0,33,33,23,1,0,bottom_left,neutral,no_target,0.3324,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,339.9533,340.2143,340.2144,342.2144,practice1,f,0,0,34,34,15,1,1,centre,threatening,neutral,0.2835,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,343.2198,343.4807,343.4807,345.4808,practice1,f,0,0,35,35,3,1,1,bottom_left,neutral,friendly,0.5351,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,346.4819,346.7302,346.7303,348.7299,practice1,f,0,0,36,36,2,1,1,top_right,neutral,friendly,0.5546,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,349.7313,349.9803,349.9804,351.9799,practice1,j,1,0,37,37,16,1,1,top_left,threatening,neutral,0.5505,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,352.9848,353.2462,353.2462,355.2455,practice1,f,1,0,38,38,27,1,0,top_right,neutral,no_target,0.5838,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,356.2513,356.4971,356.4971,358.4957,practice1,f,1,0,39,39,20,1,0,centre,neutral,no_target,0.3529,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,371.5378,392.4586,space,20.8906,,393.4633,393.5749,393.575,395.5746,practice2,,0,0,0,0,23,1,0,bottom_left,neutral,no_target,,,358.4965,371.5281,space,12.9998,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,396.5798,396.6908,396.6908,398.6907,practice2,f,1,0,1,1,36,1,0,top_left,threatening,no_target,0.7513,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,399.6969,399.8066,399.8067,401.8073,practice2,j,1,0,2,2,3,1,1,bottom_left,neutral,friendly,0.7007,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,402.8099,402.9237,402.9238,404.9226,practice2,f,1,0,3,3,22,1,0,top_right,neutral,no_target,0.4842,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,405.929,406.0394,406.0395,408.0393,practice2,j,1,0,4,4,2,1,1,top_right,neutral,friendly,0.735,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,409.0423,409.1557,409.1557,411.1557,practice2,f,1,0,5,5,24,1,0,bottom_right,neutral,no_target,0.5192,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,412.1608,412.2728,412.2729,414.2723,practice2,f,1,0,6,6,29,1,0,bottom_right,neutral,no_target,0.5329,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,415.2766,415.3882,415.3882,417.3884,practice2,j,0,0,7,7,34,1,0,bottom_right,friendly,no_target,0.7671,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,418.3934,418.5053,418.5054,420.5049,practice2,f,1,0,8,8,33,1,0,bottom_left,friendly,no_target,0.6503,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,421.5094,421.6214,421.6215,423.621,practice2,f,1,0,9,9,32,1,0,top_right,friendly,no_target,0.5841,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,424.6265,424.7372,424.7372,426.737,practice2,j,1,0,10,10,18,1,1,bottom_left,threatening,neutral,0.6178,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,427.7414,427.8535,427.8535,429.8537,practice2,j,1,0,11,11,5,1,1,centre,neutral,threatening,0.5691,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,430.8581,430.9536,430.9536,432.9534,practice2,j,1,0,12,12,0,1,1,centre,neutral,friendly,0.4838,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,433.9583,434.0693,434.0694,436.0692,practice2,j,1,0,13,13,12,1,1,top_right,friendly,neutral,0.716,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,437.0748,437.1858,437.1858,439.186,practice2,j,1,0,14,14,17,1,1,top_right,threatening,neutral,0.568,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,440.1909,440.302,440.302,442.3022,practice2,j,1,0,15,15,6,1,1,top_left,neutral,threatening,0.6845,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,443.307,443.4183,443.4183,445.418,practice2,j,1,0,16,16,11,1,1,top_left,friendly,neutral,1.2193,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,446.4232,446.5347,446.5347,448.5348,practice2,f,1,0,17,17,25,1,0,centre,neutral,no_target,0.5714,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,449.5395,449.6508,449.6508,451.6508,practice2,f,0,0,18,18,10,1,1,centre,friendly,neutral,0.8516,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,452.656,452.7671,452.7672,454.7671,practice2,f,1,0,19,19,38,1,0,bottom_left,threatening,no_target,0.5678,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,455.7712,455.8834,455.8834,457.8837,practice2,f,1,0,20,20,21,1,0,top_left,neutral,no_target,0.5846,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,458.8881,458.9997,458.9997,460.9992,practice2,f,1,0,21,21,37,1,0,top_right,threatening,no_target,0.5186,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,462.0041,462.1162,462.1162,464.116,practice2,f,1,0,22,22,39,1,0,bottom_right,threatening,no_target,0.5842,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,465.1186,465.232,465.2321,467.2323,practice2,f,1,0,23,23,35,1,0,centre,threatening,no_target,0.6014,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,468.239,468.3421,468.3421,470.3313,practice2,j,1,0,24,24,9,1,1,bottom_right,neutral,threatening,0.5766,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,471.333,471.4321,471.4322,473.4318,practice2,j,1,0,25,25,15,1,1,centre,threatening,neutral,0.6161,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,474.4393,474.5319,474.532,476.5313,practice2,f,0,0,26,26,13,1,1,bottom_left,friendly,neutral,0.7041,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,477.5355,477.6474,477.6475,479.647,practice2,j,1,0,27,27,8,1,1,bottom_left,neutral,threatening,0.6045,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,480.6511,480.7638,480.7638,482.7637,practice2,f,1,0,28,28,26,1,0,top_left,neutral,no_target,0.6355,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,483.7649,483.8633,483.8633,485.8634,practice2,j,1,0,29,29,4,1,1,bottom_right,neutral,friendly,0.5355,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,486.869,486.9795,486.9796,488.9794,practice2,j,0,0,30,30,30,1,0,centre,friendly,no_target,0.6038,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,489.9849,490.0957,490.0957,492.0961,practice2,j,1,0,31,31,14,1,1,bottom_right,friendly,neutral,0.6027,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,493.1008,493.2124,493.2125,495.2126,practice2,f,1,0,32,32,31,1,0,top_left,friendly,no_target,0.6848,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,496.2173,496.3281,496.3281,498.3283,practice2,j,0,0,33,33,28,1,0,bottom_left,neutral,no_target,1.1523,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,499.3311,499.4285,499.4285,501.4282,practice2,f,1,0,34,34,27,1,0,top_right,neutral,no_target,0.6341,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,502.433,502.5444,502.5444,504.5446,practice2,j,1,0,35,35,19,1,1,bottom_right,threatening,neutral,0.5864,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,505.5491,505.6606,505.6606,507.6607,practice2,j,1,0,36,36,7,1,1,top_right,neutral,threatening,0.5208,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,508.6656,508.7774,508.7774,510.7769,practice2,j,1,0,37,37,1,1,1,top_left,neutral,friendly,0.6489,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,511.782,511.8932,511.8932,513.8936,practice2,j,1,0,38,38,16,1,1,top_left,threatening,neutral,0.6195,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,514.8979,515.0095,515.0096,517.0096,practice2,f,1,0,39,39,20,1,0,centre,neutral,no_target,0.8214,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,618.8223,621.4132,space,2.556,,622.4181,622.5296,622.5296,624.5297,block1,f,1,0,0,0,27,1,0,top_right,neutral,no_target,0.6355,,517.0142,618.8138,space,101.7715,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,625.5342,625.646,625.646,627.6457,block1,f,1,0,1,1,38,1,0,bottom_left,threatening,no_target,0.8023,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,628.6506,628.7623,628.7623,630.7623,block1,j,1,0,2,2,6,1,1,top_left,neutral,threatening,0.6182,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,631.7667,631.8788,631.8788,633.8784,block1,f,1,0,3,3,22,1,0,top_right,neutral,no_target,0.484,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,634.8831,634.9952,634.9953,636.9949,block1,j,1,0,4,4,4,1,1,bottom_right,neutral,friendly,0.4858,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,637.9992,638.1055,638.1055,640.0941,block1,j,1,0,5,5,18,1,1,bottom_left,threatening,neutral,0.6936,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,641.0952,641.1949,641.195,643.1941,block1,f,0,0,6,6,1,1,1,top_left,neutral,friendly,0.469,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,644.1978,644.3046,644.3046,646.2939,block1,f,0,0,7,7,12,1,1,top_right,friendly,neutral,0.7567,,,,,,,,,,,,,,,,,
,,,,,628441,f,y,r,y,11,0,2025-04-05_16h09.02.936,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,647.2978,647.4099,647.4099,649.4099,block1,j,1,0,8,8,19,1,1,bottom_right,threatening,neutral,0.9402,,,,,,,,,,,,,,,,,
