Welcome.started,Welcome.stopped,keyboard_space_welcome.keys,keyboard_space_welcome.rt,keyboard_space_welcome.duration,participant,gender,(corrected) normal vision,handedness,exp vse,session,skip_intro,date,expName,psychopyVersion,OS,frameRate,stimulus_exposure.started,stimulus_exposure.stopped,Block_intro.started,Block_intro.stopped,keyboard_space.keys,keyboard_space.rt,keyboard_space.duration,Stimulus.started,Stimulus.stopped,fixation_ending.started,fixation_ending.stopped,block_id,keyboard_response.keys,keyboard_response.corr,keyboard_response.rt,keyboard_response.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,target_presence,target_position,background_emotion,target_emotion,Block_outro.started,Block_outro.stopped,keyboard_space_end.keys,keyboard_space_end.rt,keyboard_space_end.duration,Question_about_stimulus.started,Question_about_stimulus.stopped,textbox_response.text,button.numClicks,button.timesOn,button.timesOff,Thanks.started,Thanks.stopped,keyboard_space_goodbye.keys,keyboard_space_goodbye.rt,keyboard_space_goodbye.duration
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,148.9788,149.2434,149.2435,151.2439,practice1,f,1,1.366,,0,21,21,30,1,0,centre,friendly,no_target,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,152.245,152.5107,152.5107,154.5106,practice1,j,1,1.0167,,0,22,22,19,1,1,bottom_right,threatening,neutral,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,155.5111,155.7602,155.7603,157.76,practice1,j,1,0.8169,,0,23,23,12,1,1,top_right,friendly,neutral,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,158.7613,159.0271,159.0271,161.027,practice1,j,1,0.7165,,0,24,24,9,1,1,bottom_right,neutral,threatening,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,162.0277,162.2936,162.2936,164.2933,practice1,j,1,0.6663,,0,25,25,6,1,1,top_left,neutral,threatening,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,165.2944,165.5437,165.5437,167.5436,practice1,j,1,0.7172,,0,26,26,14,1,1,bottom_right,friendly,neutral,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,168.5457,168.8105,168.8105,170.81,practice1,j,1,0.5049,,0,27,27,18,1,1,bottom_left,threatening,neutral,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,171.8115,172.0603,172.0603,174.0598,practice1,f,1,1.2665,,0,28,28,31,1,0,top_left,friendly,no_target,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,175.062,175.3275,175.3275,177.3276,practice1,f,1,1.5662,,0,29,29,39,1,0,bottom_right,threatening,no_target,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,178.3284,178.5935,178.5935,180.5933,practice1,f,1,1.0656,,0,30,30,26,1,0,top_left,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,181.5949,181.8437,181.8437,183.8441,practice1,j,1,0.8012,,0,31,31,16,1,1,top_left,threatening,neutral,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,184.8455,185.1109,185.1109,187.1101,practice1,j,1,0.4821,,0,32,32,3,1,1,bottom_left,neutral,friendly,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,188.1122,188.3769,188.3769,190.3768,practice1,f,1,0.5329,,0,33,33,24,1,0,bottom_right,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,191.3788,191.6436,191.6436,193.6438,practice1,j,1,0.6195,,0,34,34,17,1,1,top_right,threatening,neutral,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,194.6455,194.8946,194.8946,196.8933,practice1,j,1,0.4989,,0,35,35,7,1,1,top_right,neutral,threatening,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,197.8947,198.1604,198.1605,200.1606,practice1,f,1,0.5835,,0,36,36,28,1,0,bottom_left,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,201.1615,201.4276,201.4276,203.4274,practice1,f,1,0.8141,,0,37,37,34,1,0,bottom_right,friendly,no_target,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,204.4291,204.6944,204.6944,206.6941,practice1,j,1,0.5032,,0,38,38,2,1,1,top_right,neutral,friendly,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,207.6954,207.9612,207.9612,209.9609,practice1,f,1,0.5515,,0,39,39,22,1,0,top_right,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,241.5888,267.6113,space,25.9983,,268.6119,268.7108,268.7108,270.7113,practice2,f,1,1.3222,,0,0,0,21,1,0,top_left,neutral,no_target,209.9618,241.5775,space,31.5986,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,271.7119,271.827,271.8271,273.8281,practice2,f,1,0.8002,,0,1,1,25,1,0,centre,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,274.8288,274.9277,274.9277,276.9277,practice2,j,1,0.5191,,0,2,2,6,1,1,top_left,neutral,threatening,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,277.9449,278.0447,278.0447,280.0449,practice2,j,0,0.433,,0,3,3,35,1,0,centre,threatening,no_target,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,281.0455,281.1615,281.1615,283.1604,practice2,f,1,0.4677,,0,4,4,26,1,0,top_left,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,284.1632,284.2777,284.2778,286.2776,practice2,j,1,0.6165,,0,5,5,13,1,1,bottom_left,friendly,neutral,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,287.2789,287.3939,287.3939,289.3947,practice2,f,1,0.55,,0,6,6,29,1,0,bottom_right,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,290.3951,290.4948,290.4948,292.4947,practice2,j,1,0.5482,,0,7,7,19,1,1,bottom_right,threatening,neutral,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,293.4957,293.6115,293.6115,295.6109,practice2,f,1,1.1831,,0,8,8,30,1,0,centre,friendly,no_target,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,296.6125,296.7273,296.7273,298.7282,practice2,j,0,1.2528,,0,9,9,32,1,0,top_right,friendly,no_target,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,299.7293,299.8441,299.8441,301.8442,practice2,f,1,0.7992,,0,10,10,39,1,0,bottom_right,threatening,no_target,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,302.845,302.9606,302.9607,304.961,practice2,j,1,0.7501,,0,11,11,18,1,1,bottom_left,threatening,neutral,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,305.962,306.0781,306.0781,308.0781,practice2,f,1,0.6326,,0,12,12,20,1,0,centre,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,309.079,309.1949,309.1949,311.1948,practice2,f,1,0.6819,,0,13,13,23,1,0,bottom_left,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,312.1957,312.3108,312.3108,314.3112,practice2,j,1,0.4173,,0,14,14,0,1,1,centre,neutral,friendly,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,315.3121,315.4114,315.4115,317.4111,practice2,j,1,0.7333,,0,15,15,15,1,1,centre,threatening,neutral,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,318.4125,318.5281,318.5281,320.528,practice2,f,1,0.9659,,0,16,16,33,1,0,bottom_left,friendly,no_target,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,321.529,321.6446,321.6446,323.6445,practice2,f,1,0.7666,,0,17,17,27,1,0,top_right,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,324.6454,324.7616,324.7617,326.7607,practice2,j,1,0.5016,,0,18,18,2,1,1,top_right,neutral,friendly,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,327.7617,327.8616,327.8616,329.8616,practice2,j,1,0.5554,,0,19,19,12,1,1,top_right,friendly,neutral,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,330.8623,330.9616,330.9617,332.9609,practice2,j,1,0.6328,,0,20,20,8,1,1,bottom_left,neutral,threatening,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,333.9621,334.0617,334.0617,336.0617,practice2,j,1,0.4328,,0,21,21,3,1,1,bottom_left,neutral,friendly,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,337.0632,337.1782,337.1782,339.1782,practice2,f,1,0.4317,,0,22,22,22,1,0,top_right,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,340.1794,340.2782,340.2782,342.2782,practice2,f,1,1.1844,,0,23,23,34,1,0,bottom_right,friendly,no_target,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,343.2792,343.3783,343.3783,345.3781,practice2,j,0,1.4862,,0,24,24,38,1,0,bottom_left,threatening,no_target,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,346.3792,346.4782,346.4782,348.4782,practice2,j,1,0.5991,,0,25,25,16,1,1,top_left,threatening,neutral,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,349.4795,349.595,349.5951,351.595,practice2,f,1,0.5354,,0,26,26,28,1,0,bottom_left,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,352.5953,352.6949,352.6949,354.6951,practice2,j,1,0.5689,,0,27,27,5,1,1,centre,neutral,threatening,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,355.6955,355.8118,355.8119,357.811,practice2,j,1,0.6344,,0,28,28,14,1,1,bottom_right,friendly,neutral,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,358.812,358.9115,358.9115,360.9117,practice2,f,1,0.4324,,0,29,29,24,1,0,bottom_right,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,361.9122,362.0117,362.0118,364.0113,practice2,f,1,0.9516,,0,30,30,37,1,0,top_right,threatening,no_target,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,365.0129,365.1282,365.1282,367.1284,practice2,j,1,0.5167,,0,31,31,7,1,1,top_right,neutral,threatening,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,368.1294,368.2441,368.2441,370.245,practice2,j,1,0.7844,,0,32,32,9,1,1,bottom_right,neutral,threatening,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,371.2454,371.3447,371.3448,373.3448,practice2,j,1,0.9497,,0,33,33,1,1,1,top_left,neutral,friendly,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,374.3462,374.4449,374.4449,376.4446,practice2,f,0,1.0162,,0,34,34,17,1,1,top_right,threatening,neutral,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,377.4458,377.5451,377.5451,379.5445,practice2,j,0,0.9222,,0,35,35,36,1,0,top_left,threatening,no_target,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,380.5469,380.6609,380.6609,382.6617,practice2,f,1,1.4857,,0,36,36,31,1,0,top_left,friendly,no_target,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,383.6626,383.7619,383.7619,385.7614,practice2,j,1,0.7665,,0,37,37,11,1,1,top_left,friendly,neutral,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,386.762,386.861,386.8611,388.8613,practice2,j,1,0.9855,,0,38,38,10,1,1,centre,friendly,neutral,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,389.8629,389.9782,389.9782,391.9782,practice2,j,1,1.0499,,0,39,39,4,1,1,bottom_right,neutral,friendly,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,414.9227,436.7118,space,21.7641,,437.7134,437.8284,437.8284,439.8282,block1,j,0,1.1857,,0,0,0,38,1,0,bottom_left,threatening,no_target,391.9792,414.9122,space,22.9122,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,440.8292,440.9284,440.9284,442.9282,block1,j,1,0.7205,,0,1,1,9,1,1,bottom_right,neutral,threatening,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,443.9293,444.0457,444.0457,446.045,block1,f,1,0.5845,,0,2,2,24,1,0,bottom_right,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,447.0458,447.1454,447.1454,449.1447,block1,f,0,1.1181,,0,3,3,12,1,1,top_right,friendly,neutral,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,450.1464,450.2621,450.2621,452.2622,block1,j,1,0.6176,,0,4,4,16,1,1,top_left,threatening,neutral,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,453.263,453.3782,453.3782,455.3782,block1,f,1,0.7235,,0,5,5,28,1,0,bottom_left,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,456.3796,456.4957,456.4957,458.4951,block1,f,1,1.0995,,0,6,6,22,1,0,top_right,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,796503,f,y,r,n,13,0,2025-04-03_20h38.46.651,VisualSearchFaces,2024.2.4,MacIntel,58.82352941,,,,,,,,459.4961,459.595,459.595,461.5956,block1,j,0,0.9222,,0,7,7,32,1,0,top_right,friendly,no_target,,,,,,,,,,,,,,,,
