Welcome.started,Welcome.stopped,keyboard_space_welcome.keys,keyboard_space_welcome.rt,keyboard_space_welcome.duration,participant,gender,(corrected) normal vision,handedness,exp vse,session,skip_intro,date,expName,psychopyVersion,OS,frameRate,stimulus_exposure.started,stimulus_exposure.stopped,Block_intro.started,Block_intro.stopped,keyboard_space.keys,keyboard_space.rt,keyboard_space.duration,Stimulus.started,Stimulus.stopped,fixation_ending.started,fixation_ending.stopped,block_id,keyboard_response.keys,keyboard_response.corr,keyboard_response.rt,keyboard_response.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,target_presence,target_position,background_emotion,target_emotion,Block_outro.started,Block_outro.stopped,keyboard_space_end.keys,keyboard_space_end.rt,keyboard_space_end.duration,Question_about_stimulus.started,Question_about_stimulus.stopped,textbox_response.text,button.numClicks,button.timesOn,button.timesOff,Thanks.started,Thanks.stopped,keyboard_space_goodbye.keys,keyboard_space_goodbye.rt,keyboard_space_goodbye.duration
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,79.7408,79.9951,79.9952,82.0072,practice1,f,1,0.4371,,0,15,15,37,1,0,top_right,threatening,no_target,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,82.9867,83.245,83.2451,85.2448,practice1,f,1,0.3187,,0,16,16,39,1,0,bottom_right,threatening,no_target,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,86.2486,86.4967,86.4969,88.4948,practice1,j,1,0.3821,,0,17,17,13,1,1,bottom_left,friendly,neutral,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,89.497,89.7454,89.7455,91.7446,practice1,f,1,0.5017,,0,18,18,28,1,0,bottom_left,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,92.748,92.9963,92.9964,94.9945,practice1,j,1,0.9316,,0,19,19,6,1,1,top_left,neutral,threatening,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,96.001,96.2529,96.2529,98.2449,practice1,f,1,0.3647,,0,20,20,32,1,0,top_right,friendly,no_target,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,99.2483,99.5114,99.5115,101.5112,practice1,j,1,0.3861,,0,21,21,11,1,1,top_left,friendly,neutral,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,102.5085,102.7615,102.7615,104.7638,practice1,f,0,1.5072,,0,22,22,5,1,1,centre,neutral,threatening,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,105.7641,106.0245,106.0246,108.0237,practice1,j,1,0.4513,,0,23,23,14,1,1,bottom_right,friendly,neutral,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,109.0265,109.2777,109.2778,111.2777,practice1,j,1,0.4189,,0,24,24,4,1,1,bottom_right,neutral,friendly,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,112.2792,112.5409,112.5409,114.5404,practice1,j,1,0.5674,,0,25,25,16,1,1,top_left,threatening,neutral,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,115.5429,115.7971,115.7972,117.7941,practice1,f,1,0.473,,0,26,26,30,1,0,centre,friendly,no_target,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,118.7961,119.0611,119.0612,121.0611,practice1,j,1,0.4676,,0,27,27,8,1,1,bottom_left,neutral,threatening,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,122.0637,122.3112,122.3113,124.3109,practice1,j,1,0.3784,,0,28,28,9,1,1,bottom_right,neutral,threatening,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,125.3136,125.5777,125.5778,127.5775,practice1,f,1,0.451,,0,29,29,21,1,0,top_left,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,128.5813,128.8442,128.8442,130.844,practice1,f,1,0.6553,,0,30,30,36,1,0,top_left,threatening,no_target,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,131.8476,132.1062,132.1063,134.0969,practice1,f,1,0.8385,,0,31,31,25,1,0,centre,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,135.1146,135.3776,135.3777,137.3778,practice1,j,1,0.7396,,0,32,32,1,1,1,top_left,neutral,friendly,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,138.3825,138.6467,138.6467,140.6439,practice1,f,1,0.3994,,0,33,33,33,1,0,bottom_left,friendly,no_target,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,141.6456,141.9048,141.9049,143.894,practice1,j,1,0.4052,,0,34,34,0,1,1,centre,neutral,friendly,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,144.8969,145.1606,145.1607,147.1631,practice1,f,1,0.4837,,0,35,35,23,1,0,bottom_left,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,148.1629,148.4272,148.4273,150.4272,practice1,f,1,0.3535,,0,36,36,31,1,0,top_left,friendly,no_target,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,151.4302,151.6939,151.694,153.689,practice1,f,1,0.3666,,0,37,37,34,1,0,bottom_right,friendly,no_target,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,154.6962,154.9605,154.9606,156.9605,practice1,f,1,0.3316,,0,38,38,29,1,0,bottom_right,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,157.9621,158.2267,158.2267,160.2274,practice1,f,1,0.3842,,0,39,39,35,1,0,centre,threatening,no_target,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,161.4344,162.661,space,1.1883,,163.6638,163.7695,163.7696,165.7632,practice2,f,1,1.1097,,0,0,0,25,1,0,centre,neutral,no_target,160.2288,161.4276,space,1.1671,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,166.7704,166.875,166.8751,168.8772,practice2,j,1,1.2253,,0,1,1,18,1,1,bottom_left,threatening,neutral,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,169.88,169.9899,169.99,171.9889,practice2,f,1,0.6518,,0,2,2,39,1,0,bottom_right,threatening,no_target,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,172.994,173.0947,173.0948,175.0937,practice2,j,1,0.7892,,0,3,3,7,1,1,top_right,neutral,threatening,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,176.0971,176.199,176.1991,178.2056,practice2,f,1,0.5248,,0,4,4,33,1,0,bottom_left,friendly,no_target,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,179.1974,179.3068,179.3068,181.3078,practice2,f,0,0.9021,,0,5,5,9,1,1,bottom_right,neutral,threatening,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,182.3134,182.4278,182.4279,184.4267,practice2,j,1,0.5532,,0,6,6,8,1,1,bottom_left,neutral,threatening,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,185.4295,185.5432,185.5433,187.5459,practice2,f,1,0.634,,0,7,7,23,1,0,bottom_left,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,188.5464,188.6438,188.6438,190.6435,practice2,j,1,0.4891,,0,8,8,4,1,1,bottom_right,neutral,friendly,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,191.6459,191.7603,191.7603,193.7597,practice2,j,1,0.4392,,0,9,9,3,1,1,bottom_left,neutral,friendly,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,194.7632,194.8629,194.8629,196.86,practice2,j,1,0.9488,,0,10,10,15,1,1,centre,threatening,neutral,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,197.8634,197.9766,197.9767,199.9764,practice2,f,1,0.6842,,0,11,11,29,1,0,bottom_right,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,200.9701,201.0766,201.0767,203.0765,practice2,f,1,0.6594,,0,12,12,28,1,0,bottom_left,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,204.0795,204.1819,204.1819,206.1764,practice2,j,1,0.6822,,0,13,13,13,1,1,bottom_left,friendly,neutral,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,207.1906,207.293,207.293,209.2945,practice2,j,1,0.95,,0,14,14,17,1,1,top_right,threatening,neutral,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,210.2972,210.394,210.3941,212.3928,practice2,f,1,0.6343,,0,15,15,35,1,0,centre,threatening,no_target,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,213.3951,213.5094,213.5095,215.5098,practice2,f,1,0.5351,,0,16,16,27,1,0,top_right,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,216.5237,216.6261,216.6262,218.6216,practice2,f,1,0.7016,,0,17,17,22,1,0,top_right,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,219.6282,219.7276,219.7277,221.7262,practice2,j,1,0.6146,,0,18,18,6,1,1,top_left,neutral,threatening,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,222.7286,222.8431,222.8431,224.8353,practice2,f,1,0.4853,,0,19,19,26,1,0,top_left,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,225.8452,225.9594,225.9595,227.9597,practice2,f,1,0.6441,,0,20,20,31,1,0,top_left,friendly,no_target,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,228.962,229.0762,229.0762,231.0894,practice2,f,1,0.7261,,0,21,21,20,1,0,centre,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,232.0805,232.1932,232.1932,234.1861,practice2,f,1,0.6686,,0,22,22,36,1,0,top_left,threatening,no_target,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,235.1964,235.3096,235.3097,237.3096,practice2,j,1,0.5365,,0,23,23,2,1,1,top_right,neutral,friendly,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,238.311,238.4258,238.4259,240.426,practice2,j,1,0.8828,,0,24,24,14,1,1,bottom_right,friendly,neutral,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,241.4282,241.5429,241.5429,243.5423,practice2,j,1,0.4384,,0,25,25,12,1,1,top_right,friendly,neutral,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,244.5448,244.6591,244.6591,246.656,practice2,f,1,0.549,,0,26,26,37,1,0,top_right,threatening,no_target,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,247.6586,247.7714,247.7714,249.7717,practice2,j,1,0.5341,,0,27,27,5,1,1,centre,neutral,threatening,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,250.7739,250.8758,250.8758,252.8757,practice2,j,1,0.5962,,0,28,28,16,1,1,top_left,threatening,neutral,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,253.8816,253.9923,253.9924,255.9924,practice2,,0,,,0,29,29,1,1,1,top_left,neutral,friendly,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,256.9945,257.0926,257.0927,259.0922,practice2,f,1,0.7583,,0,30,30,21,1,0,top_left,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,260.0955,260.209,260.2091,262.2085,practice2,j,1,0.8003,,0,31,31,11,1,1,top_left,friendly,neutral,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,263.2113,263.3139,263.3139,265.3135,practice2,f,1,1.9116,,0,32,32,24,1,0,bottom_right,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,266.3113,266.4387,266.4388,268.4422,practice2,f,1,1.0056,,0,33,33,34,1,0,bottom_right,friendly,no_target,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,269.4465,269.5587,269.5588,271.56,practice2,f,1,0.8014,,0,34,34,38,1,0,bottom_left,threatening,no_target,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,272.5628,272.6608,272.6609,274.6491,practice2,f,1,0.7502,,0,35,35,32,1,0,top_right,friendly,no_target,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,275.6646,275.7665,275.7665,277.759,practice2,j,1,0.7298,,0,36,36,10,1,1,centre,friendly,neutral,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,278.7644,278.8754,278.8755,280.8732,practice2,j,1,0.4795,,0,37,37,19,1,1,bottom_right,threatening,neutral,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,281.8767,281.9755,281.9756,283.9867,practice2,j,1,0.6902,,0,38,38,0,1,1,centre,neutral,friendly,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,284.9719,285.0751,285.0752,287.0758,practice2,j,0,0.7709,,0,39,39,30,1,0,centre,friendly,no_target,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,288.413,289.0419,space,0.6013,,290.0474,290.1432,290.1433,292.142,block1,j,1,0.7088,,0,0,0,18,1,1,bottom_left,threatening,neutral,287.0794,288.4087,space,1.3016,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,293.144,293.2423,293.2424,295.2418,block1,j,1,0.4515,,0,1,1,8,1,1,bottom_left,neutral,threatening,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,296.2455,296.347,296.3471,298.3537,block1,f,1,0.6135,,0,2,2,34,1,0,bottom_right,friendly,no_target,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,299.3459,299.4609,299.461,301.4587,block1,j,1,0.6536,,0,3,3,4,1,1,bottom_right,neutral,friendly,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,302.4614,302.5661,302.5662,304.5591,block1,f,1,1.2241,,0,4,4,24,1,0,bottom_right,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,305.574,305.6752,305.6752,307.6753,block1,j,1,0.9192,,0,5,5,19,1,1,bottom_right,threatening,neutral,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,308.6779,308.7928,308.793,310.7924,block1,f,1,0.553,,0,6,6,22,1,0,top_right,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,311.7939,311.9084,311.9085,313.9196,block1,f,1,0.7,,0,7,7,33,1,0,bottom_left,friendly,no_target,,,,,,,,,,,,,,,,
,,,,,252125,m,y,r,n,12,0,2025-04-06_10h17.34.373,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,314.9109,315.0166,315.0167,317.0082,block1,f,1,0.5922,,0,8,8,30,1,0,centre,friendly,no_target,,,,,,,,,,,,,,,,
