Welcome.started,Welcome.stopped,keyboard_space_welcome.keys,keyboard_space_welcome.rt,keyboard_space_welcome.duration,participant,gender,(corrected) normal vision,handedness,exp vse,session,skip_intro,date,expName,psychopyVersion,OS,frameRate,stimulus_exposure.started,stimulus_exposure.stopped,Block_intro.started,Block_intro.stopped,keyboard_space.keys,keyboard_space.rt,keyboard_space.duration,Stimulus.started,Stimulus.stopped,fixation_ending.started,fixation_ending.stopped,block_id,keyboard_response.keys,keyboard_response.corr,keyboard_response.rt,keyboard_response.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,target_presence,target_position,background_emotion,target_emotion,Block_outro.started,Block_outro.stopped,keyboard_space_end.keys,keyboard_space_end.rt,keyboard_space_end.duration,Question_about_stimulus.started,Question_about_stimulus.stopped,textbox_response.text,button.numClicks,button.timesOn,button.timesOff,Thanks.started,Thanks.stopped,keyboard_space_goodbye.keys,keyboard_space_goodbye.rt,keyboard_space_goodbye.duration
,,,,,275870,f,y,r,n,12,0,2025-04-04_19h40.13.729,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,303.5171,303.6312,303.6313,305.6205,practice2,j,1,0.9401,,0,19,19,5,1,1,centre,neutral,threatening,,,,,,,,,,,,,,,,
,,,,,275870,f,y,r,n,12,0,2025-04-04_19h40.13.729,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,306.6279,306.7381,306.7383,308.7385,practice2,f,1,0.8563,,0,20,20,25,1,0,centre,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,275870,f,y,r,n,12,0,2025-04-04_19h40.13.729,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,309.7426,309.8543,309.8543,311.8538,practice2,j,1,0.767,,0,21,21,1,1,1,top_left,neutral,friendly,,,,,,,,,,,,,,,,
,,,,,275870,f,y,r,n,12,0,2025-04-04_19h40.13.729,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,312.8591,312.9927,312.9927,314.9864,practice2,,0,,,0,22,22,10,1,1,centre,friendly,neutral,,,,,,,,,,,,,,,,
,,,,,275870,f,y,r,n,12,0,2025-04-04_19h40.13.729,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,315.9936,316.1057,316.1057,318.1023,practice2,f,1,1.2806,,0,23,23,33,1,0,bottom_left,friendly,no_target,,,,,,,,,,,,,,,,
,,,,,275870,f,y,r,n,12,0,2025-04-04_19h40.13.729,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,319.1058,319.2025,319.2025,321.2026,practice2,j,1,0.8687,,0,24,24,12,1,1,top_right,friendly,neutral,,,,,,,,,,,,,,,,
,,,,,275870,f,y,r,n,12,0,2025-04-04_19h40.13.729,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,322.2109,322.3066,322.3067,324.3021,practice2,f,0,1.1139,,0,25,25,15,1,1,centre,threatening,neutral,,,,,,,,,,,,,,,,
,,,,,275870,f,y,r,n,12,0,2025-04-04_19h40.13.729,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,325.306,325.4182,325.4184,327.4185,practice2,f,1,1.0668,,0,26,26,37,1,0,top_right,threatening,no_target,,,,,,,,,,,,,,,,
,,,,,275870,f,y,r,n,12,0,2025-04-04_19h40.13.729,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,328.4215,328.5346,328.5347,330.5349,practice2,j,1,0.8022,,0,27,27,3,1,1,bottom_left,neutral,friendly,,,,,,,,,,,,,,,,
,,,,,275870,f,y,r,n,12,0,2025-04-04_19h40.13.729,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,331.5382,331.6509,331.6511,333.6442,practice2,j,1,0.9163,,0,28,28,14,1,1,bottom_right,friendly,neutral,,,,,,,,,,,,,,,,
,,,,,275870,f,y,r,n,12,0,2025-04-04_19h40.13.729,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,334.6534,334.7806,334.7806,336.7839,practice2,j,1,0.7704,,0,29,29,0,1,1,centre,neutral,friendly,,,,,,,,,,,,,,,,
,,,,,275870,f,y,r,n,12,0,2025-04-04_19h40.13.729,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,337.7887,337.9009,337.9009,339.9003,practice2,f,1,0.786,,0,30,30,23,1,0,bottom_left,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,275870,f,y,r,n,12,0,2025-04-04_19h40.13.729,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,340.9061,341.0231,341.0232,343.0166,practice2,j,1,0.7457,,0,31,31,7,1,1,top_right,neutral,threatening,,,,,,,,,,,,,,,,
,,,,,275870,f,y,r,n,12,0,2025-04-04_19h40.13.729,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,344.0226,344.1331,344.1331,346.1328,practice2,j,1,0.7356,,0,32,32,9,1,1,bottom_right,neutral,threatening,,,,,,,,,,,,,,,,
,,,,,275870,f,y,r,n,12,0,2025-04-04_19h40.13.729,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,347.1349,347.249,347.249,349.2489,practice2,j,1,0.6516,,0,33,33,6,1,1,top_left,neutral,threatening,,,,,,,,,,,,,,,,
,,,,,275870,f,y,r,n,12,0,2025-04-04_19h40.13.729,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,350.2515,350.3657,350.3658,352.365,practice2,f,1,1.4822,,0,34,34,21,1,0,top_left,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,275870,f,y,r,n,12,0,2025-04-04_19h40.13.729,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,353.3692,353.4815,353.4816,355.4812,practice2,f,1,0.6693,,0,35,35,24,1,0,bottom_right,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,275870,f,y,r,n,12,0,2025-04-04_19h40.13.729,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,356.4857,356.5978,356.5978,358.5974,practice2,f,1,0.8199,,0,36,36,20,1,0,centre,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,275870,f,y,r,n,12,0,2025-04-04_19h40.13.729,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,359.6043,359.7141,359.7142,361.7139,practice2,j,0,1.0722,,0,37,37,39,1,0,bottom_right,threatening,no_target,,,,,,,,,,,,,,,,
,,,,,275870,f,y,r,n,12,0,2025-04-04_19h40.13.729,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,362.7193,362.8306,362.8307,364.8301,practice2,f,1,1.3988,,0,38,38,35,1,0,centre,threatening,no_target,,,,,,,,,,,,,,,,
,,,,,275870,f,y,r,n,12,0,2025-04-04_19h40.13.729,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,365.8344,365.9302,365.9303,367.9296,practice2,j,1,0.7675,,0,39,39,13,1,1,bottom_left,friendly,neutral,,,,,,,,,,,,,,,,
,,,,,275870,f,y,r,n,12,0,2025-04-04_19h40.13.729,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,383.9165,391.3266,space,7.3824,,392.333,392.4441,392.4442,394.4436,block1,j,1,1.6336,,0,0,0,11,1,1,top_left,friendly,neutral,367.9339,383.911,space,15.948,,,,,,,,,,,,
,,,,,275870,f,y,r,n,12,0,2025-04-04_19h40.13.729,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,395.4485,395.5765,395.5766,397.5761,block1,j,1,0.9851,,0,1,1,2,1,1,top_right,neutral,friendly,,,,,,,,,,,,,,,,
,,,,,275870,f,y,r,n,12,0,2025-04-04_19h40.13.729,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,398.5797,398.6926,398.6927,400.693,block1,f,1,0.7344,,0,2,2,22,1,0,top_right,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,275870,f,y,r,n,12,0,2025-04-04_19h40.13.729,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,401.6959,401.7958,401.7959,403.792,block1,f,0,1.6167,,0,3,3,13,1,1,bottom_left,friendly,neutral,,,,,,,,,,,,,,,,
,,,,,275870,f,y,r,n,12,0,2025-04-04_19h40.13.729,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,404.7965,404.8963,404.8963,406.892,block1,j,1,1.7308,,0,4,4,15,1,1,centre,threatening,neutral,,,,,,,,,,,,,,,,
,,,,,275870,f,y,r,n,12,0,2025-04-04_19h40.13.729,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,407.8958,408.004,408.004,410.008,block1,j,1,1.0013,,0,5,5,16,1,1,top_left,threatening,neutral,,,,,,,,,,,,,,,,
,,,,,275870,f,y,r,n,12,0,2025-04-04_19h40.13.729,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,411.0124,411.1088,411.1089,413.1074,block1,j,1,0.7474,,0,6,6,7,1,1,top_right,neutral,threatening,,,,,,,,,,,,,,,,
,,,,,275870,f,y,r,n,12,0,2025-04-04_19h40.13.729,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,414.1111,414.2097,414.2098,416.207,block1,f,1,1.6503,,0,7,7,32,1,0,top_right,friendly,no_target,,,,,,,,,,,,,,,,
,,,,,275870,f,y,r,n,12,0,2025-04-04_19h40.13.729,VisualSearchFaces,2024.2.4,Win32,59.88023952,,,,,,,,417.2113,417.3238,417.3239,419.3233,block1,f,1,1.016,,0,8,8,38,1,0,bottom_left,threatening,no_target,,,,,,,,,,,,,,,,
