Welcome.started,Welcome.stopped,keyboard_space_welcome.keys,keyboard_space_welcome.rt,keyboard_space_welcome.duration,participant,gender,(corrected) normal vision,handedness,exp vse,session,skip_intro,date,expName,psychopyVersion,OS,frameRate,stimulus_exposure.started,stimulus_exposure.stopped,Block_intro.started,Block_intro.stopped,keyboard_space.keys,keyboard_space.rt,keyboard_space.duration,Stimulus.started,Stimulus.stopped,fixation_ending.started,fixation_ending.stopped,block_id,keyboard_response.keys,keyboard_response.corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,target_presence,target_position,background_emotion,target_emotion,keyboard_response.rt,keyboard_response.duration,Block_outro.started,Block_outro.stopped,keyboard_space_end.keys,keyboard_space_end.rt,keyboard_space_end.duration,Question_about_stimulus.started,Question_about_stimulus.stopped,textbox_response.text,button.numClicks,button.timesOn,button.timesOff,Thanks.started,Thanks.stopped,keyboard_space_goodbye.keys,keyboard_space_goodbye.rt,keyboard_space_goodbye.duration
0.0001,61.3511,space,61.2927,,612967,m,y,r,n,14,0,2025-04-01_21h16.34.741,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,612967,m,y,r,n,14,0,2025-04-01_21h16.34.741,VisualSearchFaces,2024.2.4,Win32,60.24096386,82.4544,85.4673,85.4831,133.8181,space,48.301,,134.8218,135.078,135.0781,137.0785,practice1,,0,0,0,0,20,1,0,centre,neutral,no_target,,,,,,,,,,,,,,,,,,
,,,,,612967,m,y,r,n,14,0,2025-04-01_21h16.34.741,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,138.085,138.3372,138.3373,140.3305,practice1,,0,0,1,1,35,1,0,centre,threatening,no_target,,,,,,,,,,,,,,,,,,
,,,,,612967,m,y,r,n,14,0,2025-04-01_21h16.34.741,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,141.3427,141.5988,141.5988,143.5976,practice1,f,1,0,2,2,27,1,0,top_right,neutral,no_target,0.9153,,,,,,,,,,,,,,,,,
,,,,,612967,m,y,r,n,14,0,2025-04-01_21h16.34.741,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,144.5907,144.8497,144.8501,146.8469,practice1,f,1,0,3,3,28,1,0,bottom_left,neutral,no_target,0.8063,,,,,,,,,,,,,,,,,
,,,,,612967,m,y,r,n,14,0,2025-04-01_21h16.34.741,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,147.8543,148.1128,148.113,150.116,practice1,j,1,0,4,4,3,1,1,bottom_left,neutral,friendly,0.6833,,,,,,,,,,,,,,,,,
,,,,,612967,m,y,r,n,14,0,2025-04-01_21h16.34.741,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,151.1147,151.3655,151.3655,153.366,practice1,j,1,0,5,5,10,1,1,centre,friendly,neutral,0.7861,,,,,,,,,,,,,,,,,
,,,,,612967,m,y,r,n,14,0,2025-04-01_21h16.34.741,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,154.3708,154.616,154.6161,156.6155,practice1,j,1,0,6,6,5,1,1,centre,neutral,threatening,0.5935,,,,,,,,,,,,,,,,,
,,,,,612967,m,y,r,n,14,0,2025-04-01_21h16.34.741,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,157.6212,157.8667,157.8669,159.8657,practice1,j,1,0,7,7,7,1,1,top_right,neutral,threatening,0.5167,,,,,,,,,,,,,,,,,
,,,,,612967,m,y,r,n,14,0,2025-04-01_21h16.34.741,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,160.8664,161.1162,161.1162,163.1151,practice1,j,0,0,8,8,22,1,0,top_right,neutral,no_target,1.0835,,,,,,,,,,,,,,,,,
,,,,,612967,m,y,r,n,14,0,2025-04-01_21h16.34.741,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,164.1203,164.3778,164.3779,166.3768,practice1,f,1,0,9,9,33,1,0,bottom_left,friendly,no_target,0.9362,,,,,,,,,,,,,,,,,
,,,,,612967,m,y,r,n,14,0,2025-04-01_21h16.34.741,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,167.3734,167.6296,167.6297,169.6284,practice1,j,1,0,10,10,4,1,1,bottom_right,neutral,friendly,0.6524,,,,,,,,,,,,,,,,,
,,,,,612967,m,y,r,n,14,0,2025-04-01_21h16.34.741,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,170.6354,170.8934,170.8935,172.893,practice1,f,1,0,11,11,23,1,0,bottom_left,neutral,no_target,1.0469,,,,,,,,,,,,,,,,,
,,,,,612967,m,y,r,n,14,0,2025-04-01_21h16.34.741,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,173.8995,174.1484,174.1484,176.1527,practice1,j,1,0,12,12,17,1,1,top_right,threatening,neutral,0.8705,,,,,,,,,,,,,,,,,
,,,,,612967,m,y,r,n,14,0,2025-04-01_21h16.34.741,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,177.1558,177.4036,177.4037,179.3957,practice1,j,1,0,13,13,6,1,1,top_left,neutral,threatening,0.6222,,,,,,,,,,,,,,,,,
,,,,,612967,m,y,r,n,14,0,2025-04-01_21h16.34.741,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,180.3996,180.6468,180.6469,182.6484,practice1,j,0,0,14,14,36,1,0,top_left,threatening,no_target,1.6328,,,,,,,,,,,,,,,,,
,,,,,612967,m,y,r,n,14,0,2025-04-01_21h16.34.741,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,183.6349,183.8956,183.8959,185.8954,practice1,f,1,0,15,15,24,1,0,bottom_right,neutral,no_target,0.8393,,,,,,,,,,,,,,,,,
,,,,,612967,m,y,r,n,14,0,2025-04-01_21h16.34.741,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,186.9006,187.1619,187.1619,189.1599,practice1,j,0,0,16,16,37,1,0,top_right,threatening,no_target,1.4952,,,,,,,,,,,,,,,,,
,,,,,612967,m,y,r,n,14,0,2025-04-01_21h16.34.741,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,190.1669,190.4198,190.4199,192.4111,practice1,f,1,0,17,17,26,1,0,top_left,neutral,no_target,0.779,,,,,,,,,,,,,,,,,
,,,,,612967,m,y,r,n,14,0,2025-04-01_21h16.34.741,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,193.4191,193.6729,193.6729,195.6701,practice1,j,1,0,18,18,0,1,1,centre,neutral,friendly,0.5284,,,,,,,,,,,,,,,,,
,,,,,612967,m,y,r,n,14,0,2025-04-01_21h16.34.741,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,196.6878,196.9504,196.9504,198.9492,practice1,j,1,0,19,19,15,1,1,centre,threatening,neutral,0.5623,,,,,,,,,,,,,,,,,
,,,,,612967,m,y,r,n,14,0,2025-04-01_21h16.34.741,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,199.9551,200.2029,200.203,202.1788,practice1,j,0,0,20,20,34,1,0,bottom_right,friendly,no_target,1.7292,,,,,,,,,,,,,,,,,
,,,,,612967,m,y,r,n,14,0,2025-04-01_21h16.34.741,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,203.197,203.4532,203.4532,205.453,practice1,j,1,0,21,21,1,1,1,top_left,neutral,friendly,0.4753,,,,,,,,,,,,,,,,,
,,,,,612967,m,y,r,n,14,0,2025-04-01_21h16.34.741,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,206.4465,206.6986,206.6987,208.6989,practice1,j,1,0,22,22,13,1,1,bottom_left,friendly,neutral,1.3011,,,,,,,,,,,,,,,,,
,,,,,612967,m,y,r,n,14,0,2025-04-01_21h16.34.741,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,209.6892,209.9491,209.9493,211.9309,practice1,j,1,0,23,23,11,1,1,top_left,friendly,neutral,1.2196,,,,,,,,,,,,,,,,,
