Welcome.started,Welcome.stopped,keyboard_space_welcome.keys,keyboard_space_welcome.rt,keyboard_space_welcome.duration,participant,gender,(corrected) normal vision,handedness,exp vse,session,skip_intro,date,expName,psychopyVersion,OS,frameRate,stimulus_exposure.started,stimulus_exposure.stopped,Block_intro.started,Block_intro.stopped,keyboard_space.keys,keyboard_space.rt,keyboard_space.duration,Stimulus.started,Stimulus.stopped,fixation_ending.started,fixation_ending.stopped,block_id,keyboard_response.keys,keyboard_response.corr,keyboard_response.rt,keyboard_response.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,target_presence,target_position,background_emotion,target_emotion,Block_outro.started,Block_outro.stopped,keyboard_space_end.keys,keyboard_space_end.rt,keyboard_space_end.duration,Question_about_stimulus.started,Question_about_stimulus.stopped,textbox_response.text,button.numClicks,button.timesOn,button.timesOff,Thanks.started,Thanks.stopped,keyboard_space_goodbye.keys,keyboard_space_goodbye.rt,keyboard_space_goodbye.duration
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,244.4515,244.7307,244.7309,246.7147,practice1,j,1,0.9359,,0,9,9,11,1,1,top_left,friendly,neutral,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,247.7118,247.9867,247.9869,249.9915,practice1,j,1,0.4281,,0,10,10,1,1,1,top_left,neutral,friendly,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,250.9873,251.2751,251.2753,253.2429,practice1,f,0,1.4927,,0,11,11,13,1,1,bottom_left,friendly,neutral,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,254.2681,254.5433,254.5435,256.5116,practice1,j,1,0.484,,0,12,12,19,1,1,bottom_right,threatening,neutral,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,257.5434,257.8174,257.8175,259.8098,practice1,f,1,1.172,,0,13,13,24,1,0,bottom_right,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,260.7974,261.0489,261.0489,263.0319,practice1,f,1,0.9005,,0,14,14,34,1,0,bottom_right,friendly,no_target,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,264.0341,264.2897,264.2899,266.2889,practice1,j,1,0.9454,,0,15,15,4,1,1,bottom_right,neutral,friendly,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,267.2653,267.5406,267.5408,269.5381,practice1,j,1,0.672,,0,16,16,3,1,1,bottom_left,neutral,friendly,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,270.5442,270.7993,270.7994,272.7779,practice1,j,1,0.4666,,0,17,17,9,1,1,bottom_right,neutral,threatening,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,273.7824,274.066,274.0662,276.0507,practice1,f,1,0.562,,0,18,18,39,1,0,bottom_right,threatening,no_target,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,277.0685,277.334,277.3342,279.3259,practice1,f,1,0.7853,,0,19,19,29,1,0,bottom_right,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,280.3031,280.5824,280.5825,282.5681,practice1,f,1,0.4649,,0,20,20,27,1,0,top_right,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,283.5992,283.867,283.8672,285.8799,practice1,f,1,0.4909,,0,21,21,22,1,0,top_right,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,286.8715,287.1531,287.1533,289.1229,practice1,f,1,0.5249,,0,22,22,30,1,0,centre,friendly,no_target,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,290.1443,290.4149,290.415,292.4059,practice1,j,1,0.82,,0,23,23,12,1,1,top_right,friendly,neutral,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,293.4292,293.7065,293.7067,295.6883,practice1,j,1,1.4983,,0,24,24,8,1,1,bottom_left,neutral,threatening,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,296.7261,297.0048,297.005,298.977,practice1,f,1,0.8851,,0,25,25,36,1,0,top_left,threatening,no_target,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,299.9797,300.2486,300.2488,302.2405,practice1,f,1,0.5904,,0,26,26,20,1,0,centre,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,303.25,303.5248,303.525,305.5215,practice1,f,1,0.6187,,0,27,27,25,1,0,centre,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,306.5243,306.7938,306.7939,308.8035,practice1,f,1,0.8952,,0,28,28,21,1,0,top_left,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,309.816,310.0911,310.0912,312.0716,practice1,f,1,0.6591,,0,29,29,35,1,0,centre,threatening,no_target,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,313.0985,313.3818,313.382,315.3788,practice1,j,1,0.752,,0,30,30,17,1,1,top_right,threatening,neutral,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,316.371,316.639,316.6392,318.6215,practice1,j,1,1.3093,,0,31,31,5,1,1,centre,neutral,threatening,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,319.6463,319.9038,319.9039,321.8711,practice1,f,0,1.8311,,0,32,32,0,1,1,centre,neutral,friendly,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,322.8833,323.1592,323.1594,325.1549,practice1,j,1,0.7494,,0,33,33,6,1,1,top_left,neutral,threatening,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,326.153,326.4098,326.41,328.4163,practice1,j,1,0.6785,,0,34,34,18,1,1,bottom_left,threatening,neutral,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,329.371,329.6436,329.6439,331.6257,practice1,f,1,1.0557,,0,35,35,38,1,0,bottom_left,threatening,no_target,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,332.637,332.907,332.9072,334.9112,practice1,f,1,0.6739,,0,36,36,37,1,0,top_right,threatening,no_target,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,335.9061,336.2014,336.2016,338.1799,practice1,f,1,0.8962,,0,37,37,28,1,0,bottom_left,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,339.2057,339.4681,339.4683,341.4465,practice1,f,1,0.9176,,0,38,38,32,1,0,top_right,friendly,no_target,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,342.4867,342.7485,342.7488,344.7342,practice1,f,1,0.6173,,0,39,39,31,1,0,top_left,friendly,no_target,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,373.8176,403.0291,space,29.1391,,404.053,404.1831,404.1832,406.1621,practice2,f,1,0.6999,,0,0,0,26,1,0,top_left,neutral,no_target,344.7356,373.8111,space,29.0118,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,407.1795,407.2792,407.2793,409.2914,practice2,j,1,0.6695,,0,1,1,9,1,1,bottom_right,neutral,threatening,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,410.2683,410.3897,410.3898,412.3921,practice2,j,1,1.1663,,0,2,2,10,1,1,centre,friendly,neutral,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,413.3888,413.4898,413.4898,415.5084,practice2,f,1,0.6002,,0,3,3,25,1,0,centre,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,416.4813,416.5893,416.5894,418.5916,practice2,f,1,0.8248,,0,4,4,38,1,0,bottom_left,threatening,no_target,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,419.5591,419.6605,419.6606,421.6611,practice2,j,1,1.1323,,0,5,5,8,1,1,bottom_left,neutral,threatening,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,422.6469,422.746,422.746,424.7159,practice2,f,1,1.6281,,0,6,6,30,1,0,centre,friendly,no_target,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,425.7316,425.867,425.8671,427.8604,practice2,j,1,1.8831,,0,7,7,14,1,1,bottom_right,friendly,neutral,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,428.8423,428.9484,428.9484,430.9231,practice2,j,1,0.784,,0,8,8,4,1,1,bottom_right,neutral,friendly,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,431.9532,432.0551,432.0552,434.0304,practice2,f,1,0.7943,,0,9,9,20,1,0,centre,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,435.0503,435.1842,435.1844,437.1498,practice2,j,1,0.9584,,0,10,10,2,1,1,top_right,neutral,friendly,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,438.1696,438.2692,438.2692,440.2576,practice2,f,0,1.859,,0,11,11,12,1,1,top_right,friendly,neutral,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,441.2447,441.3812,441.3814,443.3487,practice2,f,1,0.9331,,0,12,12,33,1,0,bottom_left,friendly,no_target,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,444.3734,444.483,444.4831,446.4498,practice2,j,1,0.6734,,0,13,13,5,1,1,centre,neutral,threatening,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,447.4627,447.597,447.5971,449.6009,practice2,j,0,0.6618,,0,14,14,23,1,0,bottom_left,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,450.5771,450.6852,450.6853,452.7043,practice2,j,1,0.7828,,0,15,15,15,1,1,centre,threatening,neutral,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,453.6771,453.7719,453.7719,455.7582,practice2,j,1,0.9546,,0,16,16,11,1,1,top_left,friendly,neutral,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,456.7415,456.8417,456.8418,458.8227,practice2,f,1,1.2271,,0,17,17,36,1,0,top_left,threatening,no_target,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,459.8132,459.9109,459.9109,461.9271,practice2,j,1,1.5095,,0,18,18,17,1,1,top_right,threatening,neutral,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,462.9111,463.0485,463.0486,465.0453,practice2,j,1,1.3367,,0,19,19,19,1,1,bottom_right,threatening,neutral,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,466.0655,466.1979,466.1979,468.2062,practice2,f,1,1.5178,,0,20,20,31,1,0,top_left,friendly,no_target,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,469.1919,469.3276,469.3278,471.3433,practice2,f,1,0.8865,,0,21,21,32,1,0,top_right,friendly,no_target,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,472.3496,472.4537,472.4537,474.4624,practice2,f,1,0.9992,,0,22,22,22,1,0,top_right,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,475.4519,475.5515,475.5515,477.5399,practice2,f,1,1.2989,,0,23,23,35,1,0,centre,threatening,no_target,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,478.5343,478.6432,478.6432,480.64,practice2,j,1,0.8678,,0,24,24,1,1,1,top_left,neutral,friendly,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,481.6187,481.7167,481.7168,483.7176,practice2,f,1,0.9381,,0,25,25,21,1,0,top_left,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,484.6979,484.8378,484.8379,486.81,practice2,j,1,0.618,,0,26,26,3,1,1,bottom_left,neutral,friendly,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,487.8594,487.9616,487.9616,489.9424,practice2,f,1,1.4082,,0,27,27,34,1,0,bottom_right,friendly,no_target,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,490.9476,491.0854,491.0855,493.0623,practice2,j,1,0.8562,,0,28,28,13,1,1,bottom_left,friendly,neutral,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,494.0886,494.1855,494.1855,496.1754,practice2,f,1,0.7331,,0,29,29,27,1,0,top_right,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,497.1752,497.2973,497.2974,499.2649,practice2,f,1,0.7679,,0,30,30,39,1,0,bottom_right,threatening,no_target,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,500.2691,500.38,500.3801,502.3582,practice2,f,1,0.9894,,0,31,31,28,1,0,bottom_left,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,503.3534,503.4721,503.4722,505.4619,practice2,j,0,0.9232,,0,32,32,37,1,0,top_right,threatening,no_target,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,506.4508,506.5525,506.5527,508.5382,practice2,j,1,1.5987,,0,33,33,18,1,1,bottom_left,threatening,neutral,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,509.5438,509.6488,509.6488,511.6553,practice2,j,1,0.6366,,0,34,34,6,1,1,top_left,neutral,threatening,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,512.6233,512.7285,512.7285,514.7386,practice2,j,1,0.5306,,0,35,35,0,1,1,centre,neutral,friendly,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,515.7235,515.8462,515.8462,517.8457,practice2,j,1,0.7213,,0,36,36,16,1,1,top_left,threatening,neutral,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,518.8333,518.9404,518.9404,520.9023,practice2,j,1,0.7218,,0,37,37,7,1,1,top_right,neutral,threatening,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,521.9202,522.0557,522.0558,524.0395,practice2,f,1,0.5734,,0,38,38,29,1,0,bottom_right,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,525.0447,525.1793,525.1794,527.1596,practice2,f,1,0.4165,,0,39,39,24,1,0,bottom_right,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,625.2728,630.2429,space,4.9049,,631.2324,631.37,631.3702,633.3653,block1,f,1,1.4365,,0,0,0,34,1,0,bottom_right,friendly,no_target,527.1641,625.2637,space,98.0453,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,634.3719,634.5099,634.51,636.5174,block1,j,1,0.805,,0,1,1,12,1,1,top_right,friendly,neutral,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,637.4834,637.5813,637.5814,639.5999,block1,j,1,0.7545,,0,2,2,11,1,1,top_left,friendly,neutral,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,640.5642,640.6707,640.6708,642.648,block1,f,1,0.618,,0,3,3,28,1,0,bottom_left,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,643.6888,643.8143,643.8145,645.7975,block1,,0,,,0,4,4,31,1,0,top_left,friendly,no_target,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,646.7836,646.8896,646.8896,648.8785,block1,f,1,0.8896,,0,5,5,25,1,0,centre,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,649.8718,650.0068,650.0069,652.0168,block1,f,1,0.5041,,0,6,6,26,1,0,top_left,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,652.9983,653.1216,653.1218,655.0891,block1,j,1,0.8164,,0,7,7,17,1,1,top_right,threatening,neutral,,,,,,,,,,,,,,,,
,,,,,309681,M,y,r,n,11,0,2025-04-05_21h29.16.585,VisualSearchFaces,2024.2.4,Win32,60.24096386,,,,,,,,656.11,656.2335,656.2336,658.2297,block1,j,1,0.6072,,0,8,8,8,1,1,bottom_left,neutral,threatening,,,,,,,,,,,,,,,,
