Welcome.started,Welcome.stopped,keyboard_space_welcome.keys,keyboard_space_welcome.rt,keyboard_space_welcome.duration,participant,gender,(corrected) normal vision,handedness,exp vse,session,skip_intro,date,expName,psychopyVersion,OS,frameRate,stimulus_exposure.started,stimulus_exposure.stopped,Block_intro.started,Block_intro.stopped,keyboard_space.keys,keyboard_space.rt,keyboard_space.duration,Stimulus.started,Stimulus.stopped,fixation_ending.started,fixation_ending.stopped,block_id,keyboard_response.keys,keyboard_response.corr,keyboard_response.rt,keyboard_response.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,target_presence,target_position,background_emotion,target_emotion,Block_outro.started,Block_outro.stopped,keyboard_space_end.keys,keyboard_space_end.rt,keyboard_space_end.duration,Question_about_stimulus.started,Question_about_stimulus.stopped,textbox_response.text,button.numClicks,button.timesOn,button.timesOff,Thanks.started,Thanks.stopped,keyboard_space_goodbye.keys,keyboard_space_goodbye.rt,keyboard_space_goodbye.duration
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1146.771,1146.871,1146.871,1148.87,block3,f,1,0.648,,1,4,44,37,1,0,top_right,threatening,no_target,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1149.871,1149.987,1149.987,1151.987,block3,f,1,0.606,,1,5,45,20,1,0,centre,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1152.987,1153.103,1153.103,1155.102,block3,f,1,0.956,,1,6,46,32,1,0,top_right,friendly,no_target,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1156.106,1156.204,1156.204,1158.203,block3,f,1,0.508,,1,7,47,30,1,0,centre,friendly,no_target,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1159.203,1159.302,1159.303,1161.302,block3,f,1,0.519,,1,8,48,25,1,0,centre,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1162.303,1162.419,1162.419,1164.418,block3,f,1,0.427,,1,9,49,21,1,0,top_left,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1165.419,1165.534,1165.534,1167.535,block3,j,0,0.712,,1,10,50,34,1,0,bottom_right,friendly,no_target,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1168.535,1168.637,1168.637,1170.634,block3,f,1,0.714,,1,11,51,38,1,0,bottom_left,threatening,no_target,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1171.637,1171.741,1171.741,1173.734,block3,f,1,0.5,,1,12,52,23,1,0,bottom_left,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1174.737,1174.85,1174.85,1176.851,block3,j,1,0.686,,1,13,53,12,1,1,top_right,friendly,neutral,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1177.851,1177.951,1177.951,1179.95,block3,f,1,0.492,,1,14,54,28,1,0,bottom_left,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1180.951,1181.05,1181.05,1183.049,block3,f,1,0.393,,1,15,55,24,1,0,bottom_right,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1184.05,1184.149,1184.149,1186.149,block3,f,1,0.423,,1,16,56,26,1,0,top_left,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1187.152,1187.265,1187.265,1189.272,block3,j,1,0.512,,1,17,57,15,1,1,centre,threatening,neutral,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1190.268,1190.382,1190.382,1192.382,block3,j,1,0.619,,1,18,58,4,1,1,bottom_right,neutral,friendly,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1193.382,1193.498,1193.498,1195.498,block3,j,1,0.664,,1,19,59,10,1,1,centre,friendly,neutral,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1196.499,1196.598,1196.598,1198.599,block3,j,1,0.548,,1,20,60,0,1,1,centre,neutral,friendly,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1199.598,1199.698,1199.698,1201.697,block3,j,1,0.611,,1,21,61,13,1,1,bottom_left,friendly,neutral,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1202.698,1202.799,1202.799,1204.787,block3,j,0,0.513,,1,22,62,29,1,0,bottom_right,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1205.798,1205.897,1205.897,1207.896,block3,j,1,0.446,,1,23,63,5,1,1,centre,neutral,threatening,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1208.888,1208.996,1208.996,1210.996,block3,j,1,0.494,,1,24,64,11,1,1,top_left,friendly,neutral,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1211.997,1212.112,1212.112,1214.114,block3,f,1,0.736,,1,25,65,31,1,0,top_left,friendly,no_target,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1215.114,1215.229,1215.229,1217.229,block3,f,1,0.808,,1,26,66,36,1,0,top_left,threatening,no_target,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1218.231,1218.345,1218.345,1220.345,block3,j,1,0.761,,1,27,67,6,1,1,top_left,neutral,threatening,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1221.346,1221.445,1221.445,1223.445,block3,j,1,0.57,,1,28,68,1,1,1,top_left,neutral,friendly,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1224.447,1224.568,1224.568,1226.561,block3,j,1,0.853,,1,29,69,16,1,1,top_left,threatening,neutral,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1227.562,1227.662,1227.662,1229.662,block3,j,1,0.625,,1,30,70,14,1,1,bottom_right,friendly,neutral,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1230.662,1230.777,1230.777,1232.777,block3,j,1,0.746,,1,31,71,9,1,1,bottom_right,neutral,threatening,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1233.777,1233.893,1233.893,1235.893,block3,f,1,0.675,,1,32,72,35,1,0,centre,threatening,no_target,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1236.894,1236.993,1236.993,1238.993,block3,f,1,0.86,,1,33,73,27,1,0,top_right,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1239.999,1240.109,1240.109,1242.109,block3,j,1,0.819,,1,34,74,2,1,1,top_right,neutral,friendly,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1243.11,1243.211,1243.211,1245.209,block3,f,1,0.658,,1,35,75,39,1,0,bottom_right,threatening,no_target,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1246.214,1246.325,1246.325,1248.325,block3,j,1,0.816,,1,36,76,8,1,1,bottom_left,neutral,threatening,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1249.315,1249.425,1249.425,1251.424,block3,f,1,0.681,,1,37,77,22,1,0,top_right,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1252.425,1252.526,1252.526,1254.524,block3,j,1,0.754,,1,38,78,3,1,1,bottom_left,neutral,friendly,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1255.525,1255.629,1255.629,1257.623,block3,f,1,0.871,,1,39,79,33,1,0,bottom_left,friendly,no_target,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,1286.659,1289.807,space,3.122,,1290.805,1290.925,1290.925,1292.92,block4,j,1,1.473,,0,0,0,11,1,1,top_left,friendly,neutral,1257.625,1286.656,space,29.008,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1293.921,1294.036,1294.036,1296.036,block4,f,1,0.683,,0,1,1,33,1,0,bottom_left,friendly,no_target,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1297.037,1297.152,1297.152,1299.153,block4,f,1,0.484,,0,2,2,20,1,0,centre,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1300.155,1300.269,1300.269,1302.269,block4,j,1,0.634,,0,3,3,4,1,1,bottom_right,neutral,friendly,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1303.27,1303.371,1303.371,1305.368,block4,f,1,0.881,,0,4,4,36,1,0,top_left,threatening,no_target,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1306.37,1306.485,1306.485,1308.485,block4,f,1,0.732,,0,5,5,24,1,0,bottom_right,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1309.487,1309.601,1309.601,1311.601,block4,f,1,0.746,,0,6,6,32,1,0,top_right,friendly,no_target,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1312.602,1312.705,1312.705,1314.704,block4,f,1,1.286,,0,7,7,39,1,0,bottom_right,threatening,no_target,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1315.701,1315.802,1315.802,1317.8,block4,f,1,0.692,,0,8,8,21,1,0,top_left,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1318.801,1318.902,1318.903,1320.9,block4,j,1,0.761,,0,9,9,19,1,1,bottom_right,threatening,neutral,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1321.9,1322.001,1322.001,1323.999,block4,f,1,0.587,,0,10,10,26,1,0,top_left,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1325,1325.116,1325.116,1327.116,block4,j,1,0.612,,0,11,11,7,1,1,top_right,neutral,threatening,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1328.117,1328.217,1328.217,1330.215,block4,f,0,0.731,,0,12,12,10,1,1,centre,friendly,neutral,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1331.216,1331.332,1331.332,1333.332,block4,j,1,0.546,,0,13,13,0,1,1,centre,neutral,friendly,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1334.333,1334.448,1334.448,1336.448,block4,f,1,0.535,,0,14,14,22,1,0,top_right,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1337.451,1337.564,1337.564,1339.564,block4,f,0,0.567,,0,15,15,13,1,1,bottom_left,friendly,neutral,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1340.565,1340.681,1340.681,1342.68,block4,f,1,0.606,,0,16,16,29,1,0,bottom_right,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1343.682,1343.797,1343.797,1345.797,block4,f,1,0.54,,0,17,17,27,1,0,top_right,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1346.799,1346.902,1346.902,1348.898,block4,f,0,1.194,,0,18,18,17,1,1,top_right,threatening,neutral,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1349.898,1350.012,1350.012,1352.012,block4,j,1,0.701,,0,19,19,6,1,1,top_left,neutral,threatening,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1353.014,1353.129,1353.129,1355.128,block4,f,1,0.536,,0,20,20,28,1,0,bottom_left,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1356.13,1356.246,1356.246,1358.245,block4,j,1,1.296,,0,21,21,18,1,1,bottom_left,threatening,neutral,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1359.246,1359.361,1359.361,1361.351,block4,f,1,1.223,,0,22,22,30,1,0,centre,friendly,no_target,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1362.362,1362.462,1362.462,1364.461,block4,j,1,0.821,,0,23,23,15,1,1,centre,threatening,neutral,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1365.462,1365.561,1365.561,1367.56,block4,j,1,0.954,,0,24,24,16,1,1,top_left,threatening,neutral,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1368.562,1368.662,1368.662,1370.66,block4,j,1,0.584,,0,25,25,2,1,1,top_right,neutral,friendly,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1371.661,1371.777,1371.777,1373.777,block4,j,1,0.989,,0,26,26,3,1,1,bottom_left,neutral,friendly,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1374.778,1374.893,1374.893,1376.893,block4,j,1,0.527,,0,27,27,9,1,1,bottom_right,neutral,threatening,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1377.894,1377.996,1377.996,1379.995,block4,f,1,1.067,,0,28,28,34,1,0,bottom_right,friendly,no_target,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1381,1381.109,1381.109,1383.109,block4,f,1,0.598,,0,29,29,23,1,0,bottom_left,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1384.11,1384.226,1384.226,1386.226,block4,j,1,0.552,,0,30,30,1,1,1,top_left,neutral,friendly,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1387.227,1387.341,1387.341,1389.342,block4,f,1,0.598,,0,31,31,25,1,0,centre,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1390.342,1390.446,1390.446,1392.441,block4,j,1,0.654,,0,32,32,14,1,1,bottom_right,friendly,neutral,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1393.446,1393.557,1393.557,1395.56,block4,j,1,0.618,,0,33,33,12,1,1,top_right,friendly,neutral,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1396.558,1396.657,1396.657,1398.657,block4,j,1,1.097,,0,34,34,5,1,1,centre,neutral,threatening,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1399.649,1399.757,1399.757,1401.757,block4,j,1,0.63,,0,35,35,8,1,1,bottom_left,neutral,threatening,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1402.757,1402.863,1402.863,1404.86,block4,f,1,1.106,,0,36,36,35,1,0,centre,threatening,no_target,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1405.859,1405.973,1405.973,1407.973,block4,f,1,0.699,,0,37,37,38,1,0,bottom_left,threatening,no_target,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1408.973,1409.076,1409.076,1411.072,block4,f,1,0.827,,0,38,38,31,1,0,top_left,friendly,no_target,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1412.073,1412.189,1412.189,1414.189,block4,f,1,0.606,,0,39,39,37,1,0,top_right,threatening,no_target,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1415.189,1415.297,1415.297,1417.288,block4,j,1,0.78,,1,0,40,12,1,1,top_right,friendly,neutral,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1418.29,1418.397,1418.397,1420.388,block4,j,1,0.802,,1,1,41,4,1,1,bottom_right,neutral,friendly,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1421.388,1421.504,1421.504,1423.504,block4,f,1,0.883,,1,2,42,36,1,0,top_left,threatening,no_target,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1424.505,1424.621,1424.621,1426.622,block4,j,1,0.839,,1,3,43,8,1,1,bottom_left,neutral,threatening,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1427.621,1427.743,1427.743,1429.736,block4,f,0,0.679,,1,4,44,0,1,1,centre,neutral,friendly,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1430.737,1430.854,1430.854,1432.852,block4,j,1,1.04,,1,5,45,17,1,1,top_right,threatening,neutral,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1433.856,1433.97,1433.97,1435.969,block4,f,1,0.871,,1,6,46,30,1,0,centre,friendly,no_target,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1436.97,1437.078,1437.078,1439.07,block4,j,1,0.841,,1,7,47,9,1,1,bottom_right,neutral,threatening,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1440.07,1440.174,1440.174,1442.168,block4,f,1,0.772,,1,8,48,31,1,0,top_left,friendly,no_target,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1443.17,1443.285,1443.285,1445.285,block4,j,1,1.599,,1,9,49,15,1,1,centre,threatening,neutral,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1446.289,1446.401,1446.401,1448.401,block4,j,1,1.403,,1,10,50,18,1,1,bottom_left,threatening,neutral,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1449.403,1449.518,1449.518,1451.517,block4,f,1,1.076,,1,11,51,26,1,0,top_left,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1452.518,1452.617,1452.617,1454.617,block4,j,1,1.408,,1,12,52,14,1,1,bottom_right,friendly,neutral,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1455.618,1455.724,1455.724,1457.717,block4,f,1,0.64,,1,13,53,21,1,0,top_left,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1458.718,1458.817,1458.817,1460.817,block4,f,1,0.714,,1,14,54,34,1,0,bottom_right,friendly,no_target,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1461.817,1461.917,1461.917,1463.917,block4,f,1,0.741,,1,15,55,24,1,0,bottom_right,neutral,no_target,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1464.916,1465.02,1465.02,1467.017,block4,f,1,0.769,,1,16,56,37,1,0,top_right,threatening,no_target,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1468.018,1468.132,1468.132,1470.131,block4,j,1,0.732,,1,17,57,1,1,1,top_left,neutral,friendly,,,,,,,,,,,,,,,,
,,,,,552569,m,y,r,n,11,0,2025-04-03_11h34.04.162,VisualSearchFaces,2024.2.4,Win32,59.95203837,,,,,,,,1471.135,1471.249,1471.249,1473.248,block4,j,1,0.743,,1,18,58,7,1,1,top_right,neutral,threatening,,,,,,,,,,,,,,,,
